Country_Name,Year,Gini_Index_(Official),Palma_Ratio,20/20_Income_Gap_Ratio,Income_Share:_Bottom_40%,Income_Share:_Poorest_20%,Income_Share:_Second_Quintile,Income_Share:_Middle_Quintile,Income_Share:_Fourth_Quintile,Income_Share:_Richest_20%,Income_Classification,World_Bank_Region,Total_Population,Inequality_Index_(UNDP),Gini_Index_(World Bank),Local_Currency,World_Bank_Lending_Group,Last_Census_Year,Inequality_Category
Jamaica,1993,37.18,1.66,7.12,17.36,6.3,11.06,15.62,22.18,44.84,Upper middle income,Latin America and the Caribbean,2488782,21.18,35.7,Jamaican dollar,IBRD,2011,Medium Inequality
Jamaica,1996,36.04,1.6,6.33,18.26,7.04,11.22,15.69,21.5,44.54,Upper middle income,Latin America and the Caribbean,2561993,21.18,40.4,Jamaican dollar,IBRD,2011,Medium Inequality
Jamaica,1999,37.94,1.74,7.29,17.24,6.3,10.94,15.25,21.58,45.93,Upper middle income,Latin America and the Caribbean,2634882,21.18,44.1,Jamaican dollar,IBRD,2011,Medium Inequality
Jamaica,2002,39.61,1.93,7.72,16.56,6.17,10.39,14.54,21.26,47.64,Upper middle income,Latin America and the Caribbean,2695446,21.18,48.3,Jamaican dollar,IBRD,2011,Medium Inequality
Jamaica,2004,38.26,1.79,7.03,17.22,6.6,10.62,14.92,21.45,46.4,Upper middle income,Latin America and the Caribbean,2728777,21.18,45.5,Jamaican dollar,IBRD,2011,Medium Inequality
Trinidad and Tobago,1988,42.6,2.15,9.79,14.5,4.9,9.6,14.91,22.61,47.97,High income,Latin America and the Caribbean,1204150,17.82,42.6,Trinidad and Tobago dollar,IBRD,2011,Low Inequality
Trinidad and Tobago,1992,40.27,1.89,8.33,15.85,5.51,10.34,15.53,22.73,45.9,High income,Latin America and the Caribbean,1236685,17.82,40.2,Trinidad and Tobago dollar,IBRD,2011,Low Inequality
Uruguay,1981,43.65,2.28,9.88,14.61,4.98,9.63,14.59,21.62,49.19,High income,Latin America and the Caribbean,2934624,8.52,43.6,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,1989,42.4,2.12,9.23,15.2,5.2,10,14.9,21.8,48,High income,Latin America and the Caribbean,3088984,8.52,42.4,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,1992,41.4,2.01,8.74,15.5,5.4,10.1,15,22.1,47.2,High income,Latin America and the Caribbean,3154855,8.52,41.5,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,1995,40.8,1.94,8.65,15.7,5.4,10.3,15.2,22.4,46.7,High income,Latin America and the Caribbean,3224804,8.52,40.9,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,1996,40.7,1.91,8.63,15.8,5.4,10.4,15.3,22.3,46.6,High income,Latin America and the Caribbean,3248035,8.52,40.8,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,1997,41.4,2.01,8.76,15.5,5.4,10.1,15.1,22.1,47.3,High income,Latin America and the Caribbean,3271010,8.52,41.5,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,1998,42.4,2.11,9.41,15,5.1,9.9,14.9,22.1,48,High income,Latin America and the Caribbean,3292138,8.52,42.5,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,2000,42.8,2.17,9.51,14.8,5.1,9.7,14.7,22,48.5,High income,Latin America and the Caribbean,3321245,8.52,43.4,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,2001,45,2.42,10.5,13.9,4.8,9.1,13.9,21.8,50.4,High income,Latin America and the Caribbean,3327103,8.52,45,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,2002,45.5,2.51,10.81,13.6,4.7,8.9,13.8,21.7,50.8,High income,Latin America and the Caribbean,3327773,8.52,45.5,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,2003,45,2.43,9.96,14.1,5.1,9,13.8,21.3,50.8,High income,Latin America and the Caribbean,3325637,8.52,45,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,2004,47,2.74,11.68,12.97,4.47,8.5,13.5,21.37,52.17,High income,Latin America and the Caribbean,3321486,8.52,45.9,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,2005,44.7,2.4,10.24,14,4.9,9.1,14.1,21.6,50.2,High income,Latin America and the Caribbean,3325612,8.52,44.7,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,2006,45.9,2.55,10.53,13.7,4.9,8.8,13.5,21.2,51.6,High income,Latin America and the Caribbean,3331043,8.52,45.9,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,2007,46.6,2.65,10.68,13.56,4.9,8.66,13.24,20.86,52.34,High income,Latin America and the Caribbean,3331753,8.52,46.4,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,2008,45.1,2.44,9.98,14.1,5.1,9,13.8,21.3,50.9,High income,Latin America and the Caribbean,3350824,8.52,45.1,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,2009,45.6,2.51,10.43,13.8,4.9,8.9,13.8,21.4,51.1,High income,Latin America and the Caribbean,3362755,8.52,45.5,Uruguayan peso,IBRD,2011,Low Inequality
Uruguay,2010,43.7,2.25,9.15,14.89,5.44,9.45,13.99,21.35,49.77,High income,Latin America and the Caribbean,3359273,28.73,44.5,Uruguayan peso,IBRD,2011,Medium Inequality
Uruguay,2011,42.2,2.07,8.91,15.3,5.4,9.9,14.6,22,48.1,High income,Latin America and the Caribbean,3385624,26.32,42.2,Uruguayan peso,IBRD,2011,Medium Inequality
Uruguay,2012,39.9,1.84,8.2,15.9,5.6,10.3,15.4,22.8,45.9,High income,Latin America and the Caribbean,3396777,24.06,39.9,Uruguayan peso,IBRD,2011,Medium Inequality
Uruguay,2013,40.4,1.89,8.12,16.07,5.74,10.34,15.16,22.17,46.6,High income,Latin America and the Caribbean,3389436,24.66,40.5,Uruguayan peso,IBRD,2011,Medium Inequality
Uruguay,2014,40.1,1.87,8.25,16,5.6,10.4,15.4,22.5,46.2,High income,Latin America and the Caribbean,3419546,24.29,40.1,Uruguayan peso,IBRD,2011,Medium Inequality
Uruguay,2015,40.2,1.87,8.23,16,5.6,10.4,15.4,22.5,46.1,High income,Latin America and the Caribbean,3431552,24.35,40.1,Uruguayan peso,IBRD,2011,Medium Inequality
Uruguay,2016,39.6,1.81,7.68,16.51,5.99,10.52,15.21,22.25,46.03,High income,Latin America and the Caribbean,3424139,23.7,39.7,Uruguayan peso,IBRD,2011,Medium Inequality
Uruguay,2017,39.49,1.8,7.74,16.49,5.92,10.57,15.39,22.3,45.82,High income,Latin America and the Caribbean,3436645,23.36,39.5,Uruguayan peso,IBRD,2011,Medium Inequality
Uruguay,2018,39.1,1.76,7.37,16.8,6.2,10.6,15.3,22.3,45.7,High income,Latin America and the Caribbean,3449290,23.55,39.7,Uruguayan peso,IBRD,2011,Medium Inequality
Venezuela,1981,55.61,4.54,19.31,9.57,3.1,6.47,11.19,19.38,59.87,Upper middle income,Latin America and the Caribbean,15597878,26.02,55.6,Venezuelan bolivar fuerte,IBRD,2011,Medium Inequality
Venezuela,1987,53.45,4.02,17.16,10.15,3.38,6.77,11.63,20.24,57.99,Upper middle income,Latin America and the Caribbean,18232732,26.02,53.4,Venezuelan bolivar fuerte,IBRD,2011,Medium Inequality
Venezuela,1989,42.4,2.12,9.23,15.1,5.2,9.9,14.9,22.1,48,Upper middle income,Latin America and the Caribbean,19388342,26.02,43.8,Venezuelan bolivar fuerte,IBRD,2011,Medium Inequality
Venezuela,1992,41.3,1.98,8.6,15.8,5.5,10.3,15,21.9,47.3,Upper middle income,Latin America and the Caribbean,20799075,26.02,42.1,Venezuelan bolivar fuerte,IBRD,2011,Medium Inequality
Venezuela,1995,46.4,2.63,11.44,13.4,4.5,8.9,13.8,21.3,51.5,Upper middle income,Latin America and the Caribbean,22188667,26.02,47.2,Venezuelan bolivar fuerte,IBRD,2011,Medium Inequality
Venezuela,1998,47,2.74,12.38,12.9,4.2,8.7,13.8,21.3,52,Upper middle income,Latin America and the Caribbean,23569454,26.02,48,Venezuelan bolivar fuerte,IBRD,2011,Medium Inequality
Venezuela,1999,46.9,2.73,12.36,13.1,4.2,8.9,13.8,21.1,51.9,Upper middle income,Latin America and the Caribbean,24028689,26.02,47.7,Venezuelan bolivar fuerte,IBRD,2011,Medium Inequality
Venezuela,2001,46.4,2.63,11.73,13.3,4.4,8.9,13.7,21.4,51.6,Upper middle income,Latin America and the Caribbean,24948476,26.02,47.2,Venezuelan bolivar fuerte,IBRD,2011,Medium Inequality
Venezuela,2002,47.3,2.77,12.73,12.8,4.1,8.7,13.6,21.3,52.2,Upper middle income,Latin America and the Caribbean,25408700,26.02,48.9,Venezuelan bolivar fuerte,IBRD,2011,Medium Inequality
Venezuela,2003,46,2.55,11.81,13.4,4.3,9.1,14,21.7,50.8,Upper middle income,Latin America and the Caribbean,25868523,26.02,47.9,Venezuelan bolivar fuerte,IBRD,2011,Medium Inequality
Venezuela,2004,45.3,2.47,11.45,13.7,4.4,9.3,14.2,21.7,50.4,Upper middle income,Latin America and the Caribbean,26327225,26.02,47.3,Venezuelan bolivar fuerte,IBRD,2011,Medium Inequality
Venezuela,2005,47.4,2.81,13.63,12.7,3.8,8.9,14,21.5,51.8,Upper middle income,Latin America and the Caribbean,26784161,26.02,49.3,Venezuelan bolivar fuerte,IBRD,2011,Medium Inequality
Venezuela,2006,43.3,2.22,9.76,14.7,5,9.7,14.6,21.8,48.8,Upper middle income,Latin America and the Caribbean,27239168,26.02,44.7,Venezuelan bolivar fuerte,IBRD,2011,Medium Inequality
South Africa,1993,59.33,5.69,21.81,8.2,2.95,5.25,9.31,18.16,64.33,Upper middle income,Sub-Saharan Africa,39633752,21.8,59.3,South African rand,IBRD,2011,Medium Inequality
South Africa,2000,67,2.05,9.12,10.24,6.53,11.16,15.48,21.77,45.11,Upper middle income,Sub-Saharan Africa,45728315,21.8,57.8,South African rand,IBRD,2011,Medium Inequality
South Africa,2005,64.76,7.43,27.53,7.3,2.58,4.72,7.51,14.17,71.02,Upper middle income,Sub-Saharan Africa,47880592,21.8,64.8,South African rand,IBRD,2011,Medium Inequality
South Africa,2008,69.6,11.45,50.9,5.02,1.47,3.56,6.37,13.98,74.62,Upper middle income,Sub-Saharan Africa,49779472,21.8,63,South African rand,IBRD,2011,Medium Inequality
South Africa,2010,73.4,13.8,61.19,4.52,1.25,3.27,6.01,12.75,76.71,Upper middle income,Sub-Saharan Africa,51216968,57.27,63.4,South African rand,IBRD,2011,Very High Inequality
Bulgaria,1989,23.43,0.8,3.26,25.19,10.45,14.74,18.26,22.52,34.02,Upper middle income,Europe and Central Asia,8897541,15.66,23.4,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,1992,33.1,1.18,4.67,21.58,8.54,13.04,16.7,21.84,39.87,Upper middle income,Europe and Central Asia,8676243,15.66,30.7,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,1994,37.4,1.49,5.91,19.56,7.37,12.19,15.81,21.07,43.56,Upper middle income,Europe and Central Asia,8474669,15.66,24.3,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,1995,38.4,1.6,6.39,18.78,7,11.78,15.52,20.98,44.73,Upper middle income,Europe and Central Asia,8379180,15.66,32.8,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,1997,36.6,1.4,5.72,19.67,7.42,12.25,16.18,21.7,42.44,Upper middle income,Europe and Central Asia,8211726,15.66,26.4,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,2001,26,2.05,9.12,21.13,6.53,11.16,15.48,21.77,45.11,Upper middle income,Europe and Central Asia,7930700,15.66,32.7,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,2003,35.1,1.24,5.33,20.4,7.55,12.85,16.94,22.46,40.21,Upper middle income,Europe and Central Asia,7803881,15.66,28.9,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,2006,31.2,1.16,5.09,20.6,7.6,13,17.5,23.2,38.7,Upper middle income,Europe and Central Asia,7631020,15.66,35.7,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,2007,35.3,1.43,7,18.2,5.9,12.3,17.2,23.2,41.3,Upper middle income,Europe and Central Asia,7576675,15.66,36.1,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,2008,35.9,1.51,6.44,18.2,6.6,11.6,16.5,22.8,42.5,Upper middle income,Europe and Central Asia,7524084,15.66,33.6,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,2009,33.4,1.31,5.94,19.2,6.8,12.4,17.3,23.1,40.4,Upper middle income,Europe and Central Asia,7473509,15.66,33.8,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,2010,33.2,1.28,5.84,19.5,6.9,12.6,17.3,23,40.3,Upper middle income,Europe and Central Asia,7425011,15.45,35.7,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,2011,35,1.42,6.5,18.4,6.4,12,17,23,41.6,Upper middle income,Europe and Central Asia,7378652,18.8,34.3,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,2012,33.6,1.32,6.11,19.2,6.6,12.6,17.5,23,40.3,Upper middle income,Europe and Central Asia,7334007,17.76,36,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,2013,35.4,1.46,6.58,18.5,6.4,12.1,16.8,22.6,42.1,Upper middle income,Europe and Central Asia,7290092,18.24,36.6,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,2014,35.4,1.46,6.77,18.4,6.2,12.2,17,22.6,42,Upper middle income,Europe and Central Asia,7245648,19.96,37.4,Bulgarian lev,IBRD,2011,Low Inequality
Bulgaria,2015,37,1.6,7.15,17.8,6.1,11.7,16.4,22.3,43.6,Upper middle income,Europe and Central Asia,7199739,21.42,38.6,Bulgarian lev,IBRD,2011,Medium Inequality
Bulgaria,2016,37.7,1.64,7.65,17.2,5.7,11.5,16.4,22.8,43.6,Upper middle income,Europe and Central Asia,7151948,22.19,40.6,Bulgarian lev,IBRD,2011,Medium Inequality
Bulgaria,2017,40.2,1.89,8.21,16.5,5.6,10.9,15.7,21.8,46,Upper middle income,Europe and Central Asia,7102452,23.9,40.4,Bulgarian lev,IBRD,2011,Medium Inequality
Bulgaria,2018,39.6,1.84,7.63,17,6,11,15.5,21.7,45.8,Upper middle income,Europe and Central Asia,7051610,21.62,41.3,Bulgarian lev,IBRD,2011,Medium Inequality
Czechia,1992,20.7,0.72,2.79,27.33,11.69,15.64,18.38,21.69,32.6,High income,Europe and Central Asia,10353021,13.09,20.7,Czech koruna,IBRD,2011,Low Inequality
Czechia,1993,26.6,0.97,3.57,24.31,10.44,13.87,17.05,21.41,37.24,High income,Europe and Central Asia,10358694,13.09,26.6,Czech koruna,IBRD,2011,Low Inequality
Czechia,1996,25.8,0.91,3.66,24.4,9.84,14.56,17.73,21.87,36,High income,Europe and Central Asia,10350302,13.09,25.8,Czech koruna,IBRD,2011,Low Inequality
Czechia,2002,26.6,0.95,3.85,23.88,9.49,14.39,17.78,21.81,36.52,High income,Europe and Central Asia,10252264,13.09,26.6,Czech koruna,IBRD,2011,Low Inequality
Czechia,2004,27.4,0.98,4.06,23.41,9.1,14.31,17.75,21.92,36.93,High income,Europe and Central Asia,10239444,13.09,27.5,Czech koruna,IBRD,2011,Low Inequality
Czechia,2005,26,0.92,3.67,24.2,9.8,14.4,17.5,22.2,36,High income,Europe and Central Asia,10258165,13.09,26.9,Czech koruna,IBRD,2011,Low Inequality
Czechia,2006,25.3,0.89,3.53,24.6,10.1,14.5,17.7,22,35.7,High income,Europe and Central Asia,10298609,13.09,26.7,Czech koruna,IBRD,2011,Low Inequality
Czechia,2007,25.5,0.89,3.64,24.55,9.84,14.7,17.77,21.89,35.79,High income,Europe and Central Asia,10357535,13.09,26,Czech koruna,IBRD,2011,Low Inequality
Czechia,2008,24.7,0.86,3.43,25,10.3,14.7,17.8,21.9,35.3,High income,Europe and Central Asia,10425267,13.09,26.3,Czech koruna,IBRD,2011,Low Inequality
Czechia,2009,25.1,0.89,3.46,25,10.3,14.7,17.7,21.7,35.6,High income,Europe and Central Asia,10488155,13.09,26.2,Czech koruna,IBRD,2011,Low Inequality
Czechia,2010,26.6,0.93,3.91,23.82,9.29,14.53,17.78,22.07,36.33,High income,Europe and Central Asia,10536514,10.69,26.6,Czech koruna,IBRD,2011,Low Inequality
Czechia,2011,25.2,0.88,3.52,24.7,10.1,14.6,17.7,22,35.6,High income,Europe and Central Asia,10566512,11.31,26.4,Czech koruna,IBRD,2011,Low Inequality
Czechia,2012,24.9,0.87,3.5,24.8,10.1,14.7,17.8,22,35.3,High income,Europe and Central Asia,10581302,10.98,26.1,Czech koruna,IBRD,2011,Low Inequality
Czechia,2013,26.6,0.95,3.9,23.87,9.34,14.53,17.83,21.87,36.43,High income,Europe and Central Asia,10586529,11.07,26.5,Czech koruna,IBRD,2011,Low Inequality
Czechia,2014,25.1,0.89,3.5,24.8,10.2,14.6,17.8,21.8,35.7,High income,Europe and Central Asia,10591104,10.74,25.9,Czech koruna,IBRD,2011,Low Inequality
Czechia,2015,25,0.88,3.5,24.8,10.1,14.7,17.8,22,35.4,High income,Europe and Central Asia,10601390,10.74,25.9,Czech koruna,IBRD,2011,Low Inequality
Czechia,2016,25.1,0.87,3.5,24.7,10.1,14.6,17.9,22,35.4,High income,Europe and Central Asia,10618868,10.43,25.4,Czech koruna,IBRD,2011,Low Inequality
Czechia,2017,24.5,0.85,3.4,25,10.3,14.7,17.9,22.2,35,High income,Europe and Central Asia,10641032,9.21,24.9,Czech koruna,IBRD,2011,Low Inequality
Czechia,2018,24,0.82,3.32,25.1,10.4,14.7,18.1,22.3,34.5,High income,Europe and Central Asia,10665679,8.72,25,Czech koruna,IBRD,2011,Low Inequality
Denmark,1987,26.2,0.91,3.81,23.78,9.38,14.39,17.93,22.54,35.75,High income,Europe and Central Asia,5117282,27.74,26.2,Danish krone,IDA,2011,Medium Inequality
Denmark,1992,24.6,0.83,3.53,24.64,9.79,14.85,18.22,22.61,34.53,High income,Europe and Central Asia,5171654,27.74,24.7,Danish krone,IDA,2011,Medium Inequality
Denmark,1995,23,0.77,3.16,25.62,10.67,14.95,18.23,22.5,33.66,High income,Europe and Central Asia,5232709,27.74,23,Danish krone,IDA,2011,Medium Inequality
Denmark,2000,23.8,0.8,3.29,25.09,10.38,14.71,18.09,22.62,34.2,High income,Europe and Central Asia,5341192,27.74,23.8,Danish krone,IDA,2011,Medium Inequality
Denmark,2003,24.8,0.85,3.58,24.6,9.6,15,18.6,22.4,34.4,High income,Europe and Central Asia,5386968,27.74,25.6,Danish krone,IDA,2011,Medium Inequality
Denmark,2004,24.3,0.82,3.4,24.85,10.15,14.69,18.07,22.58,34.5,High income,Europe and Central Asia,5402754,27.74,24.9,Danish krone,IDA,2011,Medium Inequality
Denmark,2005,23.9,0.8,3.51,24.7,9.5,15.2,19,22.9,33.3,High income,Europe and Central Asia,5421701,27.74,25.2,Danish krone,IDA,2011,Medium Inequality
Denmark,2006,23.7,0.8,3.44,24.9,9.7,15.2,18.9,22.8,33.4,High income,Europe and Central Asia,5444293,27.74,25.9,Danish krone,IDA,2011,Medium Inequality
Denmark,2007,25.4,0.87,3.58,24.37,9.86,14.51,17.87,22.43,35.33,High income,Europe and Central Asia,5469920,27.74,26.2,Danish krone,IDA,2011,Medium Inequality
Denmark,2008,25.1,0.86,3.64,24.4,9.5,14.9,18.6,22.4,34.6,High income,Europe and Central Asia,5497731,27.74,25.2,Danish krone,IDA,2011,Medium Inequality
Denmark,2009,26.9,0.89,4.64,22.9,7.4,15.5,19.3,23.4,34.3,High income,Europe and Central Asia,5526389,27.74,26.7,Danish krone,IDA,2011,Medium Inequality
Denmark,2010,26.3,0.92,3.76,23.97,9.58,14.39,17.81,22.23,35.99,High income,Europe and Central Asia,5554849,10.96,27.2,Danish krone,IDA,2011,Low Inequality
Denmark,2011,26.6,0.92,3.99,23.5,8.9,14.6,18.4,22.6,35.5,High income,Europe and Central Asia,5582980,13.32,27.3,Danish krone,IDA,2011,Low Inequality
Denmark,2012,26.5,0.92,3.94,23.6,9,14.6,18.3,22.6,35.5,High income,Europe and Central Asia,5610909,14.4,27.8,Danish krone,IDA,2011,Low Inequality
Denmark,2013,25.8,0.9,3.67,24.13,9.72,14.41,17.85,22.32,35.69,High income,Europe and Central Asia,5638152,12.8,28.5,Danish krone,IDA,2011,Low Inequality
Denmark,2014,27.7,0.99,4.11,23.2,8.9,14.3,17.9,22.3,36.6,High income,Europe and Central Asia,5664199,13.46,28.4,Danish krone,IDA,2011,Low Inequality
Denmark,2015,27.4,0.97,4.09,23.2,8.9,14.3,18,22.4,36.4,High income,Europe and Central Asia,5688695,12.26,28.2,Danish krone,IDA,2011,Low Inequality
Denmark,2016,27.7,1,4.08,23.2,9,14.2,17.9,22.2,36.7,High income,Europe and Central Asia,5711346,11.48,28.2,Danish krone,IDA,2011,Low Inequality
Denmark,2017,27.6,0.98,4.07,23.3,9,14.3,17.9,22.3,36.6,High income,Europe and Central Asia,5732277,11.39,28.7,Danish krone,IDA,2011,Low Inequality
Denmark,2018,27.8,1,4.09,23.2,9,14.2,17.8,22.3,36.8,High income,Europe and Central Asia,5752131,10.89,28.2,Danish krone,IDA,2011,Low Inequality
United Kingdom,1968,24.4,0.83,3.4,24.82,10.14,14.68,18.14,22.58,34.45,High income,Europe and Central Asia,55194456,21.21,26.8,Pound sterling,IBRD,2011,Medium Inequality
United Kingdom,1969,33.7,1.31,5.31,19.91,7.89,12.02,15.85,22.32,41.93,High income,Europe and Central Asia,55429643,21.21,27.9,Pound sterling,IBRD,2011,Medium Inequality
United Kingdom,1970,25.4,0.88,3.61,24.2,9.76,14.44,17.98,22.54,35.28,High income,Europe and Central Asia,55634935,21.21,28,Pound sterling,IBRD,2011,Medium Inequality
United Kingdom,1971,26.2,0.91,3.75,23.75,9.53,14.22,18,22.49,35.76,High income,Europe and Central Asia,55809750,21.21,29.3,Pound sterling,IBRD,2011,Medium Inequality
United Kingdom,1972,26.5,0.91,3.9,23.38,9.12,14.26,18.1,22.93,35.59,High income,Europe and Central Asia,55953322,21.21,28.8,Pound sterling,IBRD,2011,Medium Inequality
United Kingdom,1973,25.4,0.87,3.58,24.23,9.85,14.38,17.97,22.57,35.22,High income,Europe and Central Asia,56066830,21.21,28.8,Pound sterling,IBRD,2011,Medium Inequality
United Kingdom,1974,30,1.1,4.46,21.79,8.73,13.06,16.85,22.46,38.9,High income,Europe and Central Asia,56152179,21.21,29,Pound sterling,IBRD,2011,Medium Inequality
United Kingdom,1975,23.8,0.8,3.32,24.88,10.2,14.68,18.36,22.94,33.83,High income,Europe and Central Asia,56211947,21.21,27.9,Pound sterling,IBRD,2011,Medium Inequality
United Kingdom,1976,23.7,0.79,3.28,24.91,10.32,14.59,18.38,22.83,33.88,High income,Europe and Central Asia,56247405,21.21,27.6,Pound sterling,IBRD,2011,Medium Inequality
United Kingdom,1977,23.4,0.78,3.22,25.13,10.47,14.66,18.27,22.88,33.72,High income,Europe and Central Asia,56262020,21.21,27.1,Pound sterling,IBRD,2011,Medium Inequality
United Kingdom,1978,23.4,0.78,3.26,25,10.3,14.7,18.44,22.98,33.58,High income,Europe and Central Asia,56263661,21.21,27.2,Pound sterling,IBRD,2011,Medium Inequality
United Kingdom,1979,28.6,1.01,4.26,22.29,8.83,13.46,17.29,22.83,37.59,High income,Europe and Central Asia,56205084,21.21,27.4,Pound sterling,IBRD,2011,Medium Inequality
United Kingdom,1980,25.3,0.86,3.59,23.98,9.73,14.25,18.21,22.87,34.95,High income,Europe and Central Asia,56265475,21.21,28.5,Pound sterling,IBRD,2011,Medium Inequality
United Kingdom,1981,25.8,0.88,3.64,23.76,9.75,14.01,17.89,22.89,35.46,High income,Europe and Central Asia,56276315,21.21,29.7,Pound sterling,IBRD,2011,Medium Inequality
United Kingdom,1982,25.7,0.89,3.58,23.96,9.92,14.04,17.8,22.73,35.51,High income,Europe and Central Asia,56296240,21.21,29.9,Pound sterling,IBRD,2011,Medium Inequality
